IDborrower,IDlender,getID,IsExpired,GetLinkedAgentID,getType,Initial Borrower,Initial Lender,Linked Borrower (IB Market),Linked Lender (IB Market),IB Deposit Rate Linked Agent,IB Loan Rate Linked Agent
0,3,2196,1,4,21,,,,,,
0,3,2196,1,4,21,,,,,,
8,0,2075,0,0,1,8,,,,,
7,0,2076,0,0,1,7,,,,,
0,3,2197,0,0,2,,3,,,,
0,3,2197,0,8,21,,,,,,
0,3,2197,1,8,21,,,,,,
0,3,2197,1,8,21,,,,,,
0,3,2197,1,8,21,,,,,,
0,3,2197,1,8,21,,,,,,
0,0,2077,0,0,1,0,,,,,
3,0,2078,0,0,1,3,,,,,
3,0,2078,1,0,1,3,,,,,
3,0,2078,1,0,1,3,,,,,
2,0,2079,0,0,1,2,,,,,
8,0,2080,0,0,1,8,,,,,
0,6,2198,0,0,2,,6,,,,
0,6,2198,0,8,21,,,,,,
0,6,2198,1,8,21,,,,,,
0,6,2198,1,8,21,,,,,,
0,6,2198,1,8,21,,,,,,
0,6,2198,1,8,21,,,,,,
5,0,2081,0,0,1,5,,,,,
0,9,2199,0,0,2,,9,,,,
0,9,2199,0,8,21,,,,,,
0,9,2199,1,8,21,,,,,,
0,9,2199,1,8,21,,,,,,
0,9,2199,1,8,21,,,,,,
0,9,2199,1,8,21,,,,,,
9,0,2082,0,0,1,9,,,,,
0,6,2200,0,0,2,,6,,,,
0,6,2200,0,7,21,,,,,,
0,7,2201,0,0,2,,7,,,,
0,6,2200,1,7,21,,,,,,
0,6,2200,1,7,21,,,,,,
0,6,2200,1,7,21,,,,,,
0,6,2200,1,7,21,,,,,,
0,7,2201,1,0,2,,7,,,,
0,7,2201,1,0,2,,7,,,,
5,0,2083,0,0,1,5,,,,,
0,7,2202,0,0,2,,7,,,,
0,7,2202,0,1,21,,,,,,
0,7,2202,1,1,21,,,,,,
0,7,2202,1,1,21,,,,,,
0,7,2202,1,1,21,,,,,,
0,7,2202,1,1,21,,,,,,
0,6,2203,0,0,2,,6,,,,
0,6,2203,0,5,21,,,,,,
0,6,2203,1,5,21,,,,,,
0,6,2203,1,5,21,,,,,,
0,6,2203,1,5,21,,,,,,
0,6,2203,1,5,21,,,,,,
9,0,2084,0,0,1,9,,,,,
4,0,2085,0,0,1,4,,,,,
1,0,2086,0,0,1,1,,,,,
1,0,2086,0,3,11,1,,3,,0,
1,0,2086,1,3,11,1,,3,,0,
1,0,2086,1,3,11,1,,3,,0,
2,0,2087,0,0,1,2,,,,,
0,4,2204,0,0,2,,4,,,,
0,4,2204,1,0,2,,4,,,,
0,4,2204,1,0,2,,4,,,,
0,3,2205,0,0,2,,3,,,,
0,3,2205,0,6,21,,,,,,
0,3,2205,1,6,21,,,,,,
0,3,2205,1,6,21,,,,,,
0,3,2205,1,6,21,,,,,,
0,3,2205,1,6,21,,,,,,
0,6,2206,0,0,2,,6,,,,
0,6,2206,0,5,21,,,,,,
0,6,2206,1,5,21,,,,,,
0,6,2206,1,5,21,,,,,,
0,6,2206,1,5,21,,,,,,
0,6,2206,1,5,21,,,,,,
0,3,2207,0,0,2,,3,,,,
0,3,2207,0,7,21,,,,,,
0,3,2207,1,7,21,,,,,,
0,3,2207,1,7,21,,,,,,
0,3,2207,1,7,21,,,,,,
0,3,2207,1,7,21,,,,,,
9,0,2088,0,0,1,9,,,,,
0,5,2208,0,0,2,,5,,,,
0,5,2208,1,0,2,,5,,,,
0,5,2208,1,0,2,,5,,,,
8,0,2089,0,0,1,8,,,,,
0,4,2209,0,0,2,,4,,,,
0,4,2209,0,8,21,,,,,,
0,4,2209,1,8,21,,,,,,
0,4,2209,1,8,21,,,,,,
0,4,2209,1,8,21,,,,,,
0,4,2209,1,8,21,,,,,,
0,7,2210,0,0,2,,7,,,,
0,7,2210,0,5,21,,,,,,
0,7,2210,1,5,21,,,,,,
0,7,2210,1,5,21,,,,,,
0,7,2210,1,5,21,,,,,,
0,7,2210,1,5,21,,,,,,
5,0,2090,0,0,1,5,,,,,
5,0,2090,0,7,11,5,,7,,0,
5,0,2090,1,7,11,5,,7,,0,
5,0,2090,1,7,11,5,,7,,0,
0,3,2211,0,0,2,,3,,,,
0,3,2211,0,8,21,,,,,,
0,3,2211,1,8,21,,,,,,
0,3,2211,1,8,21,,,,,,
0,3,2211,1,8,21,,,,,,
0,3,2211,1,8,21,,,,,,
6,0,2091,0,0,1,6,,,,,
6,0,2091,0,9,11,6,,9,,1,
6,0,2091,1,9,11,6,,9,,1,
6,0,2091,1,9,11,6,,9,,1,
3,0,2092,0,0,1,3,,,,,
2,0,2093,0,0,1,2,,,,,
5,0,2094,0,0,1,5,,,,,
5,0,2094,1,0,1,5,,,,,
5,0,2094,1,0,1,5,,,,,
2,0,2095,0,0,1,2,,,,,
8,0,2096,0,0,1,8,,,,,
0,7,2212,0,0,2,,7,,,,
0,7,2212,0,1,21,,,,,,
0,7,2212,1,1,21,,,,,,
0,7,2212,1,1,21,,,,,,
0,7,2212,1,1,21,,,,,,
0,7,2212,1,1,21,,,,,,
4,0,2097,0,0,1,4,,,,,
4,0,2097,1,0,1,4,,,,,
4,0,2097,1,0,1,4,,,,,
0,0,2098,0,0,1,0,,,,,
0,5,2213,0,0,2,,5,,,,
0,5,2213,0,2,21,,,,,,
0,5,2213,1,2,21,,,,,,
0,5,2213,1,2,21,,,,,,
0,5,2213,1,2,21,,,,,,
0,5,2213,1,2,21,,,,,,
7,0,2099,0,0,1,7,,,,,
7,0,2099,0,8,11,7,,8,,0,
7,0,2099,1,8,11,7,,8,,0,
7,0,2099,1,8,11,7,,8,,0,
0,0,2214,0,0,2,,0,,,,
0,0,2214,0,5,21,,,,,,
0,0,2214,1,5,21,,,,,,
0,0,2214,1,5,21,,,,,,
0,0,2214,1,5,21,,,,,,
0,0,2214,1,5,21,,,,,,
0,7,2215,0,0,2,,7,,,,
0,7,2215,0,3,21,,,,,,
0,7,2215,1,3,21,,,,,,
0,7,2215,1,3,21,,,,,,
0,7,2215,1,3,21,,,,,,
0,7,2215,1,3,21,,,,,,
9,0,2100,0,0,1,9,,,,,
7,0,2101,0,0,1,7,,,,,
7,0,2101,1,0,1,7,,,,,
7,0,2101,1,0,1,7,,,,,
0,8,2216,0,0,2,,8,,,,
0,8,2216,0,5,21,,,,,,
0,8,2216,1,5,21,,,,,,
0,8,2216,1,5,21,,,,,,
0,8,2216,1,5,21,,,,,,
0,8,2216,1,5,21,,,,,,
8,0,2102,0,0,1,8,,,,,
0,0,2103,0,0,1,0,,,,,
0,9,2217,0,0,2,,9,,,,
0,9,2217,0,5,21,,,,,,
0,9,2217,1,5,21,,,,,,
0,9,2217,1,5,21,,,,,,
0,9,2217,1,5,21,,,,,,
0,9,2217,1,5,21,,,,,,
6,0,2104,0,0,1,6,,,,,
6,0,2104,1,0,1,6,,,,,
6,0,2104,1,0,1,6,,,,,
0,1,2218,0,0,2,,1,,,,
4,0,2105,0,0,1,4,,,,,
8,0,2106,0,0,1,8,,,,,
0,8,2219,0,0,2,,8,,,,
0,8,2219,0,2,21,,,,,,
0,8,2219,1,2,21,,,,,,
0,8,2219,1,2,21,,,,,,
0,8,2219,1,2,21,,,,,,
0,8,2219,1,2,21,,,,,,
0,8,2220,0,0,2,,8,,,,
0,8,2220,0,6,21,,,,,,
0,8,2220,1,6,21,,,,,,
0,8,2220,1,6,21,,,,,,
0,8,2220,1,6,21,,,,,,
0,8,2220,1,6,21,,,,,,
0,9,2221,0,0,2,,9,,,,
0,9,2221,0,8,21,,,,,,
0,9,2221,1,8,21,,,,,,
0,9,2221,1,8,21,,,,,,
0,9,2221,1,8,21,,,,,,
0,9,2221,1,8,21,,,,,,
0,3,2222,0,0,2,,3,,,,
0,3,2222,0,4,21,,,,,,
0,3,2222,1,4,21,,,,,,
0,3,2222,1,4,21,,,,,,
0,3,2222,1,4,21,,,,,,
0,3,2222,1,4,21,,,,,,
0,3,2223,0,0,2,,3,,,,
0,3,2223,0,2,21,,,,,,
0,3,2223,1,2,21,,,,,,
0,3,2223,1,2,21,,,,,,
0,3,2223,1,2,21,,,,,,
0,3,2223,1,2,21,,,,,,
0,0,2107,0,0,1,0,,,,,
0,2,2224,0,0,2,,2,,,,
0,2,2224,1,0,2,,2,,,,
0,2,2224,1,0,2,,2,,,,
9,0,2108,0,0,1,9,,,,,
0,2,2225,0,0,2,,2,,,,
0,2,2225,0,4,21,,,,,,
0,2,2225,1,4,21,,,,,,
0,2,2225,1,4,21,,,,,,
0,2,2225,1,4,21,,,,,,
0,2,2225,1,4,21,,,,,,
9,0,2109,0,0,1,9,,,,,
6,0,2110,0,0,1,6,,,,,
0,5,2226,0,0,2,,5,,,,
0,5,2226,1,0,2,,5,,,,
0,5,2226,1,0,2,,5,,,,
2,0,2111,0,0,1,2,,,,,
2,0,2111,0,5,11,2,,5,,0,
2,0,2111,1,5,11,2,,5,,0,
2,0,2111,1,5,11,2,,5,,0,
2,0,2112,0,0,1,2,,,,,
2,0,2112,0,7,11,2,,7,,0,
2,0,2112,1,7,11,2,,7,,0,
2,0,2112,1,7,11,2,,7,,0,
4,0,2113,0,0,1,4,,,,,
0,2,2227,0,0,2,,2,,,,
0,2,2227,0,8,21,,,,,,
0,2,2227,1,8,21,,,,,,
0,2,2227,1,8,21,,,,,,
0,2,2227,1,8,21,,,,,,
0,2,2227,1,8,21,,,,,,
1,0,2114,0,0,1,1,,,,,
1,0,2114,0,3,11,1,,3,,0,
1,0,2114,1,3,11,1,,3,,0,
1,0,2114,1,3,11,1,,3,,0,
0,0,2228,0,0,2,,0,,,,
0,0,2228,0,7,21,,,,,,
0,0,2228,1,7,21,,,,,,
0,0,2228,1,7,21,,,,,,
0,0,2228,1,7,21,,,,,,
0,0,2228,1,7,21,,,,,,
5,0,2115,0,0,1,5,,,,,
5,0,2115,1,0,1,5,,,,,
5,0,2115,1,0,1,5,,,,,
2,0,2116,0,0,1,2,,,,,
2,0,2116,1,0,1,2,,,,,
2,0,2116,1,0,1,2,,,,,
3,0,2117,0,0,1,3,,,,,
0,7,2229,0,0,2,,7,,,,
0,7,2229,0,5,21,,,,,,
0,7,2229,1,5,21,,,,,,
0,7,2229,1,5,21,,,,,,
0,7,2229,1,5,21,,,,,,
0,7,2229,1,5,21,,,,,,
5,0,2118,0,0,1,5,,,,,
0,6,2230,0,0,2,,6,,,,
0,6,2230,0,4,21,,,,,,
0,6,2230,1,4,21,,,,,,
0,6,2230,1,4,21,,,,,,
0,6,2230,1,4,21,,,,,,
0,6,2230,1,4,21,,,,,,
4,0,2119,0,0,1,4,,,,,
0,4,2231,0,0,2,,4,,,,
0,4,2231,0,7,21,,,,,,
0,4,2231,1,7,21,,,,,,
0,4,2231,1,7,21,,,,,,
0,4,2231,1,7,21,,,,,,
0,4,2231,1,7,21,,,,,,
0,8,2232,0,0,2,,8,,,,
0,8,2232,0,3,21,,,,,,
0,8,2232,1,3,21,,,,,,
0,8,2232,1,3,21,,,,,,
0,8,2232,1,3,21,,,,,,
0,8,2232,1,3,21,,,,,,
6,0,2120,0,0,1,6,,,,,
0,4,2233,0,0,2,,4,,,,
0,4,2233,0,3,21,,,,,,
0,4,2233,1,3,21,,,,,,
0,4,2233,1,3,21,,,,,,
0,4,2233,1,3,21,,,,,,
0,4,2233,1,3,21,,,,,,
0,1,2234,0,0,2,,1,,,,
4,0,2121,0,0,1,4,,,,,
0,2,2235,0,0,2,,2,,,,
0,2,2235,0,5,21,,,,,,
0,2,2235,1,5,21,,,,,,
0,2,2235,1,5,21,,,,,,
0,2,2235,1,5,21,,,,,,
0,2,2235,1,5,21,,,,,,
0,0,2122,0,0,1,0,,,,,
1,0,2123,0,0,1,1,,,,,
1,0,2123,0,6,11,1,,6,,0,
1,0,2123,1,6,11,1,,6,,0,
1,0,2123,1,6,11,1,,6,,0,
5,0,2124,0,0,1,5,,,,,
0,5,2236,0,0,2,,5,,,,
0,5,2236,0,6,21,,,,,,
0,5,2236,1,6,21,,,,,,
0,5,2236,1,6,21,,,,,,
0,5,2236,1,6,21,,,,,,
0,5,2236,1,6,21,,,,,,
4,0,2125,0,0,1,4,,,,,
9,0,2126,0,0,1,9,,,,,
0,7,2237,0,0,2,,7,,,,
0,7,2237,0,5,21,,,,,,
0,7,2237,1,5,21,,,,,,
0,7,2237,1,5,21,,,,,,
0,7,2237,1,5,21,,,,,,
0,7,2237,1,5,21,,,,,,
0,6,2238,0,0,2,,6,,,,
0,6,2238,0,4,21,,,,,,
0,6,2238,1,4,21,,,,,,
0,6,2238,1,4,21,,,,,,
0,6,2238,1,4,21,,,,,,
0,6,2238,1,4,21,,,,,,
9,0,2127,0,0,1,9,,,,,
0,0,2128,0,0,1,0,,,,,
5,0,2129,0,0,1,5,,,,,
0,3,2239,0,0,2,,3,,,,
0,3,2239,0,4,21,,,,,,
0,3,2239,1,4,21,,,,,,
0,3,2239,1,4,21,,,,,,
0,3,2239,1,4,21,,,,,,
0,3,2239,1,4,21,,,,,,
8,0,2130,0,0,1,8,,,,,
8,0,2131,0,0,1,8,,,,,
8,0,2132,0,0,1,8,,,,,
9,0,2133,0,0,1,9,,,,,
6,0,2134,0,0,1,6,,,,,
0,3,2240,0,0,2,,3,,,,
0,3,2240,0,6,21,,,,,,
0,3,2240,1,6,21,,,,,,
0,3,2240,1,6,21,,,,,,
0,3,2240,1,6,21,,,,,,
0,3,2240,1,6,21,,,,,,
0,7,2241,0,0,2,,7,,,,
0,7,2241,0,3,21,,,,,,
0,7,2241,1,3,21,,,,,,
0,7,2241,1,3,21,,,,,,
0,7,2241,1,3,21,,,,,,
0,7,2241,1,3,21,,,,,,
3,0,2135,0,0,1,3,,,,,
0,6,2242,0,0,2,,6,,,,
0,6,2242,0,4,21,,,,,,
0,6,2242,1,4,21,,,,,,
0,6,2242,1,4,21,,,,,,
0,6,2242,1,4,21,,,,,,
0,6,2242,1,4,21,,,,,,
0,0,2136,0,0,1,0,,,,,
0,5,2243,0,0,2,,5,,,,
0,5,2243,0,2,21,,,,,,
0,5,2243,1,2,21,,,,,,
0,5,2243,1,2,21,,,,,,
0,5,2243,1,2,21,,,,,,
0,5,2243,1,2,21,,,,,,
4,0,2137,0,0,1,4,,,,,
4,0,2138,0,0,1,4,,,,,
5,0,2139,0,0,1,5,,,,,
0,8,2244,0,0,2,,8,,,,
0,8,2244,0,4,21,,,,,,
0,8,2244,1,4,21,,,,,,
0,8,2244,1,4,21,,,,,,
0,8,2244,1,4,21,,,,,,
0,8,2244,1,4,21,,,,,,
6,0,2140,0,0,1,6,,,,,
0,4,2245,0,0,2,,4,,,,
0,4,2245,0,8,21,,,,,,
0,4,2245,1,8,21,,,,,,
0,4,2245,1,8,21,,,,,,
0,4,2245,1,8,21,,,,,,
0,4,2245,1,8,21,,,,,,
2,0,2141,0,0,1,2,,,,,
0,6,2246,0,0,2,,6,,,,
0,6,2246,0,8,21,,,,,,
0,6,2246,1,8,21,,,,,,
0,6,2246,1,8,21,,,,,,
0,6,2246,1,8,21,,,,,,
0,6,2246,1,8,21,,,,,,
0,3,2247,0,0,2,,3,,,,
0,3,2247,0,4,21,,,,,,
0,3,2247,1,4,21,,,,,,
0,3,2247,1,4,21,,,,,,
0,3,2247,1,4,21,,,,,,
0,3,2247,1,4,21,,,,,,
0,2,2248,0,0,2,,2,,,,
0,2,2248,0,8,21,,,,,,
0,2,2248,1,8,21,,,,,,
0,2,2248,1,8,21,,,,,,
0,2,2248,1,8,21,,,,,,
0,2,2248,1,8,21,,,,,,
7,0,2142,0,0,1,7,,,,,
0,0,2143,0,0,1,0,,,,,
0,0,2144,0,0,1,0,,,,,
7,0,2145,0,0,1,7,,,,,
0,2,2249,0,0,2,,2,,,,
0,2,2249,0,6,21,,,,,,
0,2,2249,1,6,21,,,,,,
0,2,2249,1,6,21,,,,,,
0,2,2249,1,6,21,,,,,,
0,2,2249,1,6,21,,,,,,
7,0,2146,0,0,1,7,,,,,
1,0,2147,0,0,1,1,,,,,
1,0,2147,0,9,11,1,,9,,1,
1,0,2147,1,9,11,1,,9,,1,
1,0,2147,1,9,11,1,,9,,1,
0,5,2250,0,0,2,,5,,,,
0,5,2250,0,2,21,,,,,,
0,5,2250,1,2,21,,,,,,
0,5,2250,1,2,21,,,,,,
0,5,2250,1,2,21,,,,,,
0,5,2250,1,2,21,,,,,,
0,3,2251,0,0,2,,3,,,,
0,3,2251,0,5,21,,,,,,
0,3,2251,1,5,21,,,,,,
0,3,2251,1,5,21,,,,,,
0,3,2251,1,5,21,,,,,,
0,3,2251,1,5,21,,,,,,
0,0,2148,0,0,1,0,,,,,
6,0,2149,0,0,1,6,,,,,
2,0,2150,0,0,1,2,,,,,
0,8,2252,0,0,2,,8,,,,
0,8,2252,0,2,21,,,,,,
0,8,2252,1,2,21,,,,,,
0,8,2252,1,2,21,,,,,,
0,8,2252,1,2,21,,,,,,
0,8,2252,1,2,21,,,,,,
0,4,2253,0,0,2,,4,,,,
0,4,2253,1,0,2,,4,,,,
0,4,2253,1,0,2,,4,,,,
0,2,2254,0,0,2,,2,,,,
0,2,2254,0,3,21,,,,,,
0,2,2254,1,3,21,,,,,,
0,2,2254,1,3,21,,,,,,
0,2,2254,1,3,21,,,,,,
0,2,2254,1,3,21,,,,,,
0,6,2255,0,0,2,,6,,,,
0,6,2255,0,8,21,,,,,,
0,6,2255,1,8,21,,,,,,
0,6,2255,1,8,21,,,,,,
0,6,2255,1,8,21,,,,,,
0,6,2255,1,8,21,,,,,,
6,0,2151,0,0,1,6,,,,,
0,3,2256,0,0,2,,3,,,,
0,3,2256,0,2,21,,,,,,
0,3,2256,1,2,21,,,,,,
0,3,2256,1,2,21,,,,,,
0,3,2256,1,2,21,,,,,,
0,3,2256,1,2,21,,,,,,
0,3,2257,0,0,2,,3,,,,
0,3,2257,0,8,21,,,,,,
0,3,2257,1,8,21,,,,,,
0,3,2257,1,8,21,,,,,,
0,3,2257,1,8,21,,,,,,
0,3,2257,1,8,21,,,,,,
0,1,2258,0,0,2,,1,,,,
0,0,2259,0,0,2,,0,,,,
0,0,2259,0,7,21,,,,,,
0,0,2259,1,7,21,,,,,,
0,0,2259,1,7,21,,,,,,
0,0,2259,1,7,21,,,,,,
0,0,2259,1,7,21,,,,,,
0,2,2260,0,0,2,,2,,,,
0,2,2260,0,4,21,,,,,,
0,2,2260,1,4,21,,,,,,
0,2,2260,1,4,21,,,,,,
0,2,2260,1,4,21,,,,,,
0,2,2260,1,4,21,,,,,,
9,0,2152,0,0,1,9,,,,,
1,0,2153,0,0,1,1,,,,,
1,0,2153,0,8,11,1,,8,,0,
1,0,2153,1,8,11,1,,8,,0,
1,0,2153,1,8,11,1,,8,,0,
0,0,2154,0,0,1,0,,,,,
0,3,2261,0,0,2,,3,,,,
0,3,2261,0,7,21,,,,,,
0,3,2261,1,7,21,,,,,,
0,3,2261,1,7,21,,,,,,
0,3,2261,1,7,21,,,,,,
0,3,2261,1,7,21,,,,,,
0,8,2262,0,0,2,,8,,,,
0,8,2262,1,0,2,,8,,,,
0,8,2262,1,0,2,,8,,,,
0,4,2263,0,0,2,,4,,,,
0,4,2263,0,3,21,,,,,,
0,4,2263,1,3,21,,,,,,
0,4,2263,1,3,21,,,,,,
0,4,2263,1,3,21,,,,,,
0,4,2263,1,3,21,,,,,,
0,4,2264,0,0,2,,4,,,,
0,4,2264,0,6,21,,,,,,
0,4,2264,1,6,21,,,,,,
0,4,2264,1,6,21,,,,,,
0,4,2264,1,6,21,,,,,,
0,4,2264,1,6,21,,,,,,
0,1,2265,0,0,2,,1,,,,
0,2,2266,0,0,2,,2,,,,
0,2,2266,1,0,2,,2,,,,
0,2,2266,1,0,2,,2,,,,
9,0,2155,0,0,1,9,,,,,
0,6,2267,0,0,2,,6,,,,
0,6,2267,0,4,21,,,,,,
0,6,2267,1,4,21,,,,,,
0,6,2267,1,4,21,,,,,,
0,6,2267,1,4,21,,,,,,
0,6,2267,1,4,21,,,,,,
9,0,2156,0,0,1,9,,,,,
0,1,2268,0,0,2,,1,,,,
0,0,2157,0,0,1,0,,,,,
1,0,2158,0,0,1,1,,,,,
1,0,2158,0,9,11,1,,9,,1,
1,0,2158,1,9,11,1,,9,,1,
1,0,2158,1,9,11,1,,9,,1,
6,0,2159,0,0,1,6,,,,,
9,0,2160,0,0,1,9,,,,,
8,0,2161,0,0,1,8,,,,,
8,0,2161,1,0,1,8,,,,,
8,0,2161,1,0,1,8,,,,,
0,0,2269,0,0,2,,0,,,,
0,0,2269,0,5,21,,,,,,
0,0,2269,1,5,21,,,,,,
0,0,2269,1,5,21,,,,,,
0,0,2269,1,5,21,,,,,,
0,0,2269,1,5,21,,,,,,
7,0,2162,0,0,1,7,,,,,
7,0,2163,0,0,1,7,,,,,
6,0,2164,0,0,1,6,,,,,
1,0,2165,0,0,1,1,,,,,
1,0,2165,0,3,11,1,,3,,0,
0,3,2270,0,0,2,,3,,,,
0,3,2270,0,6,21,,,,,,
1,0,2165,1,3,11,1,,3,,0,
1,0,2165,1,3,11,1,,3,,0,
0,3,2270,1,6,21,,,,,,
0,3,2270,1,6,21,,,,,,
0,3,2270,1,6,21,,,,,,
0,3,2270,1,6,21,,,,,,
0,0,2271,0,0,2,,0,,,,
0,0,2271,0,7,21,,,,,,
0,0,2271,1,7,21,,,,,,
0,0,2271,1,7,21,,,,,,
0,0,2271,1,7,21,,,,,,
0,0,2271,1,7,21,,,,,,
2,0,2166,0,0,1,2,,,,,
2,0,2166,0,9,11,2,,9,,1,
2,0,2166,1,9,11,2,,9,,1,
2,0,2166,1,9,11,2,,9,,1,
0,7,2272,0,0,2,,7,,,,
0,7,2272,0,3,21,,,,,,
0,7,2272,1,3,21,,,,,,
0,7,2272,1,3,21,,,,,,
0,7,2272,1,3,21,,,,,,
0,7,2272,1,3,21,,,,,,
3,0,2167,0,0,1,3,,,,,
7,0,2168,0,0,1,7,,,,,
5,0,2169,0,0,1,5,,,,,
0,0,2170,0,0,1,0,,,,,
6,0,2171,0,0,1,6,,,,,
2,0,2172,0,0,1,2,,,,,
2,0,2172,0,3,11,2,,3,,0,
2,0,2172,1,3,11,2,,3,,0,
2,0,2172,1,3,11,2,,3,,0,
0,1,2273,0,0,2,,1,,,,
0,1,2274,0,0,2,,1,,,,
7,0,2173,0,0,1,7,,,,,
0,1,2275,0,0,2,,1,,,,
0,8,2276,0,0,2,,8,,,,
0,8,2276,0,5,21,,,,,,
0,8,2276,1,5,21,,,,,,
0,8,2276,1,5,21,,,,,,
0,8,2276,1,5,21,,,,,,
0,8,2276,1,5,21,,,,,,
6,0,2174,0,0,1,6,,,,,
1,0,2175,0,0,1,1,,,,,
1,0,2175,0,4,11,1,,4,,0,
1,0,2175,1,4,11,1,,4,,0,
1,0,2175,1,4,11,1,,4,,0,
0,4,2277,0,0,2,,4,,,,
0,4,2277,0,6,21,,,,,,
0,4,2277,1,6,21,,,,,,
0,4,2277,1,6,21,,,,,,
0,4,2277,1,6,21,,,,,,
0,4,2277,1,6,21,,,,,,
2,0,2176,0,0,1,2,,,,,
2,0,2176,0,6,11,2,,6,,0,
2,0,2176,1,6,11,2,,6,,0,
2,0,2176,1,6,11,2,,6,,0,
3,0,2177,0,0,1,3,,,,,
7,0,2178,0,0,1,7,,,,,
0,6,2278,0,0,2,,6,,,,
0,6,2278,0,8,21,,,,,,
0,6,2278,1,8,21,,,,,,
0,6,2278,1,8,21,,,,,,
0,6,2278,1,8,21,,,,,,
0,6,2278,1,8,21,,,,,,
9,0,2179,0,0,1,9,,,,,
4,0,2180,0,0,1,4,,,,,
4,0,2180,0,7,11,4,,7,,0,
4,0,2180,1,7,11,4,,7,,0,
4,0,2180,1,7,11,4,,7,,0,
0,5,2279,0,0,2,,5,,,,
0,5,2279,0,7,21,,,,,,
0,5,2279,1,7,21,,,,,,
0,5,2279,1,7,21,,,,,,
0,5,2279,1,7,21,,,,,,
0,5,2279,1,7,21,,,,,,
3,0,2181,0,0,1,3,,,,,
0,0,2182,0,0,1,0,,,,,
0,5,2280,0,0,2,,5,,,,
0,5,2280,1,0,2,,5,,,,
0,5,2280,1,0,2,,5,,,,
0,0,2281,0,0,2,,0,,,,
0,0,2281,0,8,21,,,,,,
0,0,2281,1,8,21,,,,,,
0,0,2281,1,8,21,,,,,,
0,0,2281,1,8,21,,,,,,
0,0,2281,1,8,21,,,,,,
0,0,2183,0,0,1,0,,,,,
0,0,2282,0,0,2,,0,,,,
0,0,2282,0,7,21,,,,,,
0,0,2282,1,7,21,,,,,,
0,0,2282,1,7,21,,,,,,
0,0,2282,1,7,21,,,,,,
0,0,2282,1,7,21,,,,,,
0,7,2283,0,0,2,,7,,,,
0,7,2283,0,8,21,,,,,,
0,7,2283,1,8,21,,,,,,
0,7,2283,1,8,21,,,,,,
0,7,2283,1,8,21,,,,,,
0,7,2283,1,8,21,,,,,,
0,3,2284,0,0,2,,3,,,,
0,3,2284,0,6,21,,,,,,
0,3,2284,1,6,21,,,,,,
0,3,2284,1,6,21,,,,,,
0,3,2284,1,6,21,,,,,,
0,3,2284,1,6,21,,,,,,
5,0,2184,0,0,1,5,,,,,
5,0,2184,1,0,1,5,,,,,
5,0,2184,1,0,1,5,,,,,
0,0,2185,0,0,1,0,,,,,
0,5,2285,0,0,2,,5,,,,
0,5,2285,0,7,21,,,,,,
0,5,2285,1,7,21,,,,,,
0,5,2285,1,7,21,,,,,,
0,5,2285,1,7,21,,,,,,
0,5,2285,1,7,21,,,,,,
0,0,2186,0,0,1,0,,,,,
0,0,2286,0,0,2,,0,,,,
0,0,2286,1,0,2,,0,,,,
0,0,2286,1,0,2,,0,,,,
8,0,2187,0,0,1,8,,,,,
5,0,2188,0,0,1,5,,,,,
7,0,2189,0,0,1,7,,,,,
5,0,2190,0,0,1,5,,,,,
7,0,2191,0,0,1,7,,,,,
1,0,2192,0,0,1,1,,,,,
1,0,2192,0,5,11,1,,5,,0,
1,0,2192,1,5,11,1,,5,,0,
1,0,2192,1,5,11,1,,5,,0,
8,0,2193,0,0,1,8,,,,,
0,8,2287,0,0,2,,8,,,,
0,8,2287,0,5,21,,,,,,
0,8,2287,1,5,21,,,,,,
0,8,2287,1,5,21,,,,,,
0,8,2287,1,5,21,,,,,,
0,8,2287,1,5,21,,,,,,
5,0,2194,0,0,1,5,,,,,
0,8,2288,0,0,2,,8,,,,
0,8,2288,0,5,21,,,,,,
0,8,2288,1,5,21,,,,,,
0,8,2288,1,5,21,,,,,,
0,8,2288,1,5,21,,,,,,
0,8,2288,1,5,21,,,,,,
0,3,2289,0,0,2,,3,,,,
0,3,2289,0,2,21,,,,,,
0,3,2289,1,2,21,,,,,,
0,3,2289,1,2,21,,,,,,
0,3,2289,1,2,21,,,,,,
0,3,2289,1,2,21,,,,,,
1,0,2195,0,0,1,1,,,,,
1,0,2195,0,8,11,1,,8,,0,
1,0,2195,1,8,11,1,,8,,0,
1,0,2195,1,8,11,1,,8,,0,
0,6,2290,0,0,2,,6,,,,
0,6,2290,0,2,21,,,,,,
0,6,2290,1,2,21,,,,,,
0,6,2290,1,2,21,,,,,,
0,6,2290,1,2,21,,,,,,
0,6,2290,1,2,21,,,,,,
0,9,2291,0,0,2,,9,,,,
0,9,2291,0,7,21,,,,,,
0,9,2291,1,7,21,,,,,,
0,9,2291,1,7,21,,,,,,
0,9,2291,1,7,21,,,,,,
0,9,2291,1,7,21,,,,,,
0,4,2292,0,0,2,,4,,,,
0,4,2292,0,5,21,,,,,,
0,4,2292,1,5,21,,,,,,
0,4,2292,1,5,21,,,,,,
0,4,2292,1,5,21,,,,,,
0,4,2292,1,5,21,,,,,,
7,0,2196,0,0,1,7,,,,,
1,0,2197,0,0,1,1,,,,,
1,0,2197,0,6,11,1,,6,,0,
1,0,2197,1,6,11,1,,6,,0,
